SongNumber,SongID,ArtistFamiliarity,ArtistHotness,ArtistID,ArtistLocation,ArtistName,AlbumName,AlbumID,SongHotness,Title,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,Loudness,Mode,Tempo,TimeSignature,TimeSignatureConfidence,Year
7220,SOMYIML12A8C140E3F,0.382546667,0.335138065,ARKYI5T1187B99334F,North Carolina,Janet Paschal/Charlotte Ritchie/David Phelps,Bill Gaither's Best Of Homecoming 2002,171597,nan,It Won't Rain Always,0,202.4224,0,4,0.756,-24.057,1,103.47,4,1,2003
7221,SOSACTG12A8C144B2B,0.466331054,0.33274977,ARFWZZD1187FB561F9,,The Fureys,The Essential Fureys,611663,0.270775999,The Anniversary Waltz,0,240.74404,0,11,0.039,-18.302,0,89.236,3,0.839,0
7222,SOWKBEA12AB0180A0A,0.597702904,0.437735968,ARDM8331187B9B947E,Buenos Aires Argentina,Pedro Aznar,David Y Goliath,509441,0.425124658,Amor De Juventud,0,368.3522,0,7,0.606,-16.223,1,127.279,4,0,1995
7223,SOWXUHS12AB01888EE,0.73699197,0.47722519,ARGCY1Y1187B9A4FA5,Nashville TN.,Gloriana,Napoli... Canzoni eterne_ vol. 3,750146,0,Bambenella d' 'o mercato,0,196.30975,0,10,0.051,-14.441,0,112.681,4,0.378,0
7224,SODMJQQ12CF4E25877,0.78303711,0.544257506,ART3O5Z1187B9AB043,Dallas TX,Stevie Ray Vaughan And Double Trouble,Texas Flood,405566,nan,Mary Had A Little Lamb,0,166.73914,0,8,0.649,-14.373,1,122.546,4,0.454,1988
7225,SOMQFTE12AB0188B21,0.464362591,0.417846148,ARW1WST1187FB384DA,,Jope Ruonansuu,Kunnioittaen-Yhden miehen tribuutti,563754,nan,Matti Ja Teppo,0,216.63302,0,4,0.633,-7.714,0,127.968,4,0.822,2009
7226,SOOSFFJ12A8AE46BA1,0.711893841,0.535163042,ARQOATR1187B9AE959,Los Angeles CA,Jane's Addiction,Ritual De Lo Habitual,136563,nan,Ain't No Right ( LP Version ),0,214.54322,0,11,0.549,-10.451,1,139.211,4,1,1990
7227,SOENDEG12AB01887F5,0.432074796,0.299392787,ARUBX2Y1187B99CD25,,Tyrone Taylor,Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two,420152,0,Heavy Waist Line,0,161.61914,0,11,0.332,-11.879,0,102.637,5,1,0
7228,SOSXRMA12A8C142E43,0.484898305,0.301094091,ARGUAHS11F50C4CF7D,,Los Traileros Del Norte,A Todo Terreno,615314,0.265861049,Andale,0,152.89424,0,0,0.007,-8.263,1,94.895,4,0.057,0
7229,SOTXLGG12AB01870EB,0.826513629,0.628228387,ARSF0K11187B9AF319,London England,James Taylor,Listen With James,774619,0.392008771,Brighten Your Night With My Day,0,153.28608,0,9,0.475,-26.024,1,79.499,4,0.225,0
7230,SOMNEWY12A8C1448D2,0.399510392,0.323755395,ARJ87C21187B99B9D4,,Nino Nardini,Luke Vibert's Nuggets,613587,0.368413733,Bumbling Along,0,33.20118,0,0,0.378,-8.837,1,88.678,1,0.993,2001
7231,SOVXXAI12AB0186C66,0.503403789,0.325736259,ARORDXJ122ECCBB264,NY - New York City,Carlos Jimenez_ J Elvira_ Oliversam,Club_ Crucial and Crossover,678070,0,La vida (Jp Candela & Vlada Asanin club mix),0,367.46404,0,5,0.24,-11.861,0,0,3,1,0
7232,SOSUEYB12A6D4FBF7E,0.501785968,0.382426584,ARGR98V1187FB3A1B9,,Andreas Dorau,Compact Disco Volume Two - Ladomat 2000,126060,0.38293509,So Ist Das Nun Mal,0,312.94649,0,7,0.604,-11.188,1,84.994,1,1,1997
7233,SOOGNYW12AB0184EB6,0.468449345,0.307195018,ARMZ4SJ1187FB4657B,Finglas Ireland,Séamus Ennis,The Wandering Minstrel,648542,nan,Happy To Meet & Sorry To Part,0,150.56934,0,1,0.594,-17.17,1,130.402,4,1,0
7234,SOURQCZ12AC468CA6C,0.463593719,0.367731935,AR6KK741187B98C9E9,New Orleans LA,Roy Brown,Blues In My Shoes,778981,0,Travelin' Blues,0,229.51138,0,1,0.476,-15.93,1,159.356,3,1,0
7235,SOCVHTO12A8C1354C6,0.640695921,0.449602656,ARKQ9JM1187FB57521,Oakland CA,AZ,Music for Scattered Brains,200287,0,Pleas Made Against Stasis,0,134.81751,0,0,0.478,-24.904,0,36.802,1,0,0
7236,SOKSINK12A8C13CB9B,0.622999463,0.458935571,ARJS05S1187FB58F3A,LOS ANGELES California,Spongebob Squarepants,Het Spongebob Squarepants Lied,307387,0.304169503,Het Spongebob Squarepants Lied,0,144.61342,0,7,0.079,-8.597,1,125.261,4,0,0
7237,SOYNFCY12AB0182632,0.541231189,0.360170271,ARUNYOW1187FB43F2A,Wadesboro NC,Blind Boy Fuller,Sweet Honey Hole,653217,nan,Big Leg Woman Gets My Pay,0,162.29832,0,2,0.198,-18.745,0,172.703,4,0,1991
7238,SOFIORO12A6701E97A,0.825805386,0.661382924,ARH3S5S1187FB4F76B,London England,Nirvana,From The Muddy Banks Of The Wishkah,14329,nan,Aneurysm,0,271.69914,0,7,0.226,-4.734,1,137.231,4,0.796,0
7239,SOWOAZS12A8C14159D,0.803721935,0.627765135,ARB054P1187B9AD32E,San Francisco California,Santana,Ultimate Santana,385333,0.648425566,Interplanetary Party,0,246.72608,0,9,0.01,-4.146,0,84.014,1,0.381,0
7240,SOIJNPP12AB0186036,0.274432948,0.26622954,ARMBDNQ1187FB3F3EC,Kamenetz-Podolsk Moldavia,Arthur Tracy,Street Singer,564601,nan,So Do I,0,165.642,0,0,0.73,-19.212,1,123.924,7,0.742,1993
7241,SOBXHFD12A8C13B1B9,0.71867235,0.451648407,ARA65601187FB57BD9,New York NY,Roger Sanchez,Lost,107850,nan,Lost,0,532.37506,0,7,0.276,-11.049,0,127.929,5,1,2006
7242,SOUBPPN12A67AD85BB,0.575686501,0.382976458,ARBU6D71187B9B5319,Vinton LA,"Clarence Gatemouth"" Brown""",The Man,67219,0.215080319,Someday My Luck Will Change,0,333.37424,0,5,0.68,-9.888,0,89.015,3,1,1995
7243,SOILLHT12AB0186215,0.484463044,0.342537003,AR126G61187B9B88A6,,Candy Lo,Upclose Candy Lo,551104,nan,Ma Zui,0,247.58812,0,2,0.454,-8.006,1,105.78,4,0.857,0
7244,SOEPMHW12AB018859A,0.596961478,0.392272618,ARE0OI31187FB3DCA2,,Leningrad Cowboys,Go space,642781,0.413739836,Ulan Bator Girls,0,195.5522,0,9,0.471,-7.497,1,169.938,4,1,1996
7245,SORJLST12AB017F540,0.53900953,0.433780669,ARIPNAN1187FB3E577,Amsterdam The Netherlands,Pete Philly & Perquisite,Mystery Repeats - The Live Edition,351106,0,Eager (Live),0,269.40036,0,11,0.644,-7.307,0,104.57,4,1,0
7246,SOJCXNZ12A8C143C36,0.375195664,0.355707867,ARN1J741187B99EFB9,Auburn CA,Cross Country,Cross Country,473726,0.405115722,In The Midnight Hour,0,193.64526,0,4,0.732,-13.485,1,81.95,1,0.2,2009
7247,SOWAXWW12A8C139F60,0.564979474,0,ARQMTJR1187FB42BB5,Mississippi Gulf Coast,Mr Brown,Liar Liar,161949,nan,The Roof Song,0,266.44853,0,11,0.07,-7.176,1,79.993,4,0.245,0
7248,SOOVRAK12AB017CB42,0.708368204,0.442924544,ARORFTD1187B99F7D4,台北 Taiwan,Epitaph,Dancing With Ghosts,538761,0.227975204,Ride The Storm,0,247.14404,0,4,0.86,-5.67,0,81.887,4,0.628,0
7249,SOVFFVM12AB0186705,0.379484458,0.297185687,ARE8MZ81187B9AB2A3,,Wendo Kolosoy,The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais,567667,0.215080319,Marie Marie,0,397.76608,0,0,0.677,-6.819,1,81.249,3,1,1993
7250,SOITNRQ12AB01884D3,0.429603017,0.370441155,AR4B1LP1187FB55C83,,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,Gluck: Orfée et Euridice,774717,nan,Vos plaintes_ vos regrets_ augmentent mon supplice,0,35.44771,0,7,0.738,-22.694,1,70.886,7,0.855,0
7251,SOJHYOF12A8C131DDE,0.59065955,0.381715678,ARSM2YU1187B99D602,,Jaci Velasquez,Love Out Loud,242080,0.254481292,Nothing But Sky [Outro] (Album Version),0,62.27546,0,10,0.447,-7.255,1,104.064,4,0.188,2008
7252,SONDPLZ12A8C13270C,0.574300068,0.375593583,ARTDUXM1187B9899ED,Edwards MS,Charley Patton,Charley Patton Vol. 1 (1929),190889,nan,Mississippi Boweavil Blues,0,191.11138,0,6,0.001,-14.873,1,114.177,7,0.535,1929
7253,SOKYJYU12AB0186429,0.852699664,0.661349364,AR4EQ231187B99368F,Denver CO,The Fray,NOW That's What I Call Music_ Vol. 31,569195,0.399899548,You Found Me,0,240.56118,0,11,0.395,-6.093,1,151.983,4,0.739,2008
7254,SOQACBY12AB0187937,0.710374813,0.505883169,ARCNOK81187B98CA3F,Kingston Jamaica,Buju Banton,Friends For Life,773380,nan,Excerpt Of A Speech By Marcus Mosiah Garvey,0,56.842,0,1,0.191,-21.569,1,104.775,5,0.835,2003
7255,SONIUGT12A8C1403F3,0.546088317,0.373911384,ARFCDY01187FB57933,,Manjul,Faso Kanou,425081,0.304169503,Any Wich Way (Freedom Must Come),0,226.21995,0,1,0.696,-11.675,1,155.012,4,0,2005
7256,SOBVPQV12AB018353C,0.615504103,0.439836359,AR02YGA1187B9B8AC4,Buenos Aires,Bersuit Vergarabat,De La Cabeza Con Bersuit Vergarabat,508635,nan,Se Viene,0,220.29016,0,7,0.334,-3.935,1,148.412,4,0.234,1998
7257,SOAVAUP12AB0181301,0.790367909,0.615454462,ARIPLUN1187B99B9F9,London England,The Police,Certifiable,332466,nan,King Of Pain,0,318.01424,0,7,0.083,-5.03,1,86.693,5,0.328,1983
7258,SOHWAHE12A8C13DDD1,0.687619666,0.417068912,ARXK4YK1187FB4D0C4,London England,Dub Pistols feat. TK & JMS,Open,112016,nan,Open (Koobas Koobatronmix),0,238.18404,0,1,0.624,-6.357,0,108.998,4,1,0
7259,SOAOJRS12A8C13C698,0.474829407,0.296955682,ARV21JS1187B99E516,Newark NJ,Jerry Lewis,Very Best Of,210460,nan,Shine On Your Shoes,0,136.93342,0,3,0,-10.386,1,71.913,4,0.908,1995
7260,SOQZDKB12A58A78F4A,0.696450939,0.489149817,AR261YW1187FB374B3,GERMANY,Warrant,Dirty Rotten Filthy Stinking Rich,391348,nan,All Night Long,0,161.54077,0,1,0.838,-5.244,1,94.401,4,0.39,0
7261,SODPLFO12A58A79F84,0.569359906,0.352870871,ARIQ7ZV1187B9916C6,London England,Loop Guru,Loopus Interruptus (Forgotten Treasures & Lost Artifacts),81625,0,The Mystery Epoch,0,70.26893,0,9,0.601,-13.798,1,109.319,7,0.368,2001
7262,SOSWGFX12A6D4FA2B1,0.425883322,0.313647771,ARPFKK81187B99878D,Ramsey Fayette County IL,Tex Williams,Vintage Collections,53200,nan,Wild Card,0,140.79955,0,0,0.697,-12.271,1,150.486,1,0,2004
7263,SOTCFVP12A8C13636A,0.633258331,0.49576633,ARKCTSM11F4C83C839,,Columbia Symphony Orchestra;Igor Stravinsky,Stravinsky Conducts Stravinsky,283913,nan,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,0,135.88853,0,4,0.391,-22.177,0,71.998,1,0.191,0
7264,SOLWALE12A8C13F621,0.46689796,0.320165416,AR1JGQT1187FB56878,Rayne LA,Jo-El Sonnier,Cajun Hymns,266590,0,Amazing Grace,0,192.67873,0,0,0.686,-10.73,1,123.472,3,1,0
7265,SOLGODL12AB017CD18,0.378347969,0.3065186,AR059HI1187B9A14D7,Atlanta GA,Roy Drusky,Second Hand Rose,331316,nan,Three Hearts In A Tangle,0,167.70567,0,10,0.887,-23.611,1,92.851,1,0,1961
7266,SOHASMZ12A8AE48671,0.806580411,0.621085212,ARW9FP41187B98C2A7,Aberdeen,Annie Lennox,Bare,397358,0.557313136,Erased,0,280.00608,0,7,0.027,-7.787,0,167.997,4,0.619,2003
7267,SOXSPET12AB0183111,0.391108885,0.240098406,AR8BMEQ1187B9B4214,Missouri,Pumpkin Buzzard,True Shift,639791,nan,Captain Fury,0,56.29342,0,2,0.077,-6.621,1,140.044,4,0,0
7268,SOVGRXC12A6D4F94A8,0.669371502,0.566912407,ARGKD4W1187B990E04,Lithonia GA,Brenda Lee,Brenda Lee,176456,nan,Against My Will (LP Version),0,205.13914,0,2,0.571,-12.992,1,118.297,3,1,1960
7269,SOPCERW12AB018A2B5,0.606575679,0.398394107,ARB90161187B98CDFE,Los Angeles CA,Cirrus,Mama please,469094,0.606807293,She kills,0,210.05016,0,4,0.097,-6.827,1,110.507,4,0.956,0
7270,SOAPYOS12A8C133890,0.506773968,0.379761784,AR4JY8V1187B98A62F,,Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,Swing - Original Broadway Cast Recording,283031,nan,Stompin' at the Savoy,0,217.73016,0,5,0.177,-12.183,0,194.039,3,0.539,0
7271,SOPPYSE12A8C140533,0.706827671,0.416173065,ARB29H41187B98F0EF,Chicago,Terry Callier,LifeTime,311536,0.360370583,Holdin' On,0,327.05261,0,0,0.314,-10.859,1,95.861,4,0.839,1999
7272,SODERUM12AAA15D6D3,0.437634718,0.36134021,ARKXLIJ1187B9A4C54,,Percy Faith & His Orchestra,The Most Happy Fella,480272,0,Standing On The Corner,0,168.07138,0,7,0.356,-9.965,0,124.246,1,0,0
7273,SOKFNCF12A8C13CC7B,0.39821877,0.279483127,ARZ78EG1187FB4638E,,Malefaction,Crush The Dream,254896,0,Forever,0,53.36771,0,7,0.189,-4.135,1,231.145,4,0,0
7274,SOEXTIX12A8AE4946D,0.595996628,0.359075218,ARGR7431187FB3F3FB,Brou-sur-Chantereine France,Jacques Higelin,Platinum Higelin,279820,nan,Coup De Lune (Remasterisé En 2007),0,253.09995,0,7,0.414,-8.253,0,120.356,3,0.444,0
7275,SOTVLSG12AB0183BF4,0.513136817,0.37146541,AR3QFYG1187B992B2E,Morpeth Ontario Canada,Michelle Wright,A Wright Christmas,553969,nan,Go Tell It On The Mountain,0,171.4673,0,7,0.775,-6.234,1,134.089,4,0.739,0
7276,SOLAWQF12A58A7B176,0.877213746,1.082502557,ARRH63Y1187FB47783,Atlanta GA,Kanye West,Late Registration,220921,0.7801197,Skit #2 (Kanye West/Late Registration),0,31.32036,0,1,0.188,-12.368,1,60.046,1,0,2005
7277,SOCZJFC12A6D4F7C3F,0.502453177,0.391585329,AR1X2H01187B98CCF2,Menilmontant France,Maurice Chevalier,D'Hollywood A La drôle De Guerre,23060,nan,Je Vous Revois_ Madame (Flm ''Le Vagabond Bien Aimé''),0,178.99057,0,4,0.699,-17.321,1,86.762,7,0.704,0
7278,SODBQYW12A6D4F6CFA,0.68108442,0.453371188,ARI4SKQ1187B9B43B0,,Beres Hammond,Can't Stop A Man,52956,0.372530039,Call On The Father,0,229.51138,0,4,0.005,-8.574,0,155.769,4,0.906,2003
7279,SOJBGIF12A58A7DA69,0.332421635,0.314494837,ARMFXPI1187B99717E,,The London Theatre Orchestra,National Anthems Of The World,375370,nan,Amthran Na Bh Fiann (Ireland),0,175.59465,0,10,0.542,-13.826,1,98.465,4,1,0
7280,SOIEAMX12A8C137AED,0.630346809,0.363160202,ARXR2N11187B99857E,Newbury Park CA,Hotwire,The Routine,295416,0,Colorblind,0,223.63383,0,10,0.795,-4.658,1,125.367,1,0.372,0
7281,SOQIMOE12A58A7A85E,0.566796475,0.388112774,ARFTMGO1187B9A777A,Toronto Ontario Canada,Percy Faith,Percy Faith Plays Continental Music,575904,0,Under The Bridges Of Paris,0,166.05995,0,0,0.564,-21.141,1,158.009,3,1,0
7282,SOIKTRT12A8C13999E,0.304300643,0,ARZCSWN122988FCD13,,Os Gaiteiros de Soutelo,Terra de Montes,207801,0,Estroupele-Troupele. Muiñeira,0,152.94649,0,8,0.022,-12.36,1,115.42,3,1,0
7283,SOGDEPN12AB018C5C0,0.687483205,0.514206403,AR3TITY1187B99E790,,Gyptian,Water Drops Riddim,762088,0,Harda They Come,0,165.85098,0,7,0.79,-5.264,1,155.112,4,0,0
7284,SOXDXMS12A8AE454DD,0.557875168,0.359324727,AREENKN1187B98F35D,New York NY,Plasmatics,Coup D'Etat (UK),233466,0.531722098,Lightning Breaks,0,168.25424,0,0,0.215,-5.936,1,134.102,4,0.816,1996
7285,SOWGJJK12A58A7DB2C,0.421209147,0.294607893,AR199MY1187B9B731E,,Madilu System,La Bonne Humeur,244370,0.368413733,Bruno Dika,0,395.04934,0,2,0.478,-3.878,1,85.316,1,1,0
7286,SONZNVN12A6D4F6D28,0.389906649,0.245302948,ARN522Q1187FB42EE1,,John Van Tongeren,The 4400,410094,0.367273416,Salvation,0,45.37424,0,0,0.731,-8.592,1,150.111,3,0.429,2007
7287,SOXNKKP12AB017B31F,0.698977346,0.394107804,ARQEPTZ1187FB4CD36,US,Toby Love featuring Julio Voltio,We Got It (Cadillac),509794,nan,We Got It (Cadillac),0,278.12526,0,5,0.188,-5.865,0,121.004,4,0.818,0
7288,SOFELMB12A8AE48525,0.817256939,0.735208878,ARH861H1187B9B799E,Kingsland AR,Johnny Cash,The Best Of The Johnny Cash TV Show,279707,nan,A Boy Named Sue,0,216.81587,0,10,0.286,-6.021,1,115.62,4,0.287,1969
7289,SOQBGKC12AB0184F05,0.697887822,0.435144672,AR6GJDZ1187B991E46,Mexico City Mexico,KALIMBA,Negroklaro,493076,0.494469709,Nunca Sabras,0,229.14567,0,4,0.787,-6.062,1,77.722,4,0.535,2007
7290,SOKLIMD12A8C145AC3,0.658016592,0.472495477,ARBZHTB1187FB3A725,,Aaron Watson,Angels & Outlaws,321603,0.392008771,Whiskey on the Fire,0,171.10159,0,2,0.846,-8.81,1,130.985,4,0.5,2008
7291,SOFMZFX12AB018437A,0.596593623,0.370036794,AR1USMR1187B9B6CD1,,Tullycraft,Darla 100,368213,nan,Bee Sting Stings,0,201.24689,0,2,0.117,-7.174,1,137.54,5,0.731,1999
7292,SOEROGE12A6D4FACDD,0.588608087,0.373611112,ARZM53A1187B9A1AE7,,Panzer AG,THIS IS MY BATTLEFIELD,126133,0.603440995,bereit,0,233.27302,0,1,0.402,-4.309,1,0,0,0,2004
7293,SOXLBKT12A8C14285E,0.279531683,0,ARYLG3I119B8668696,,Rockin' Dopsie_ Jr._ The Zydeco Twisters,Rockin' Zydeco Party!,611365,nan,Funky Butt,0,212.87138,0,7,0.197,-8.112,1,91.737,4,0.782,0
7294,SOIQITW12AB018827D,0.467413844,0.372737613,AR0WAW61187B98B7D7,New York NY,Doug MacLeod,Where I Been,713761,0,Take Your Leave Of Me Baby,0,267.59791,0,7,0.949,-12.529,1,92.911,4,0.785,0
7295,SOZVKHH12A8AE471B6,0.379734512,0.3138661,ARY1P2B1187B9B78F5,,Mariano Yanani,Babies Go Bob Marley,139739,nan,Could You Be Love,0,216.65914,0,5,0.38,-17.943,0,103.952,4,0.225,2005
7296,SOVPUVS12A6D4F7988,0.685502832,0.446732968,ARDW5AW1187FB55708,Vermillion SD,Shawn Colvin,These Four Walls,43066,0.499445835,These Four Walls,0,177.18812,0,9,0.545,-8.446,1,165.597,5,0.358,2006
7297,SOYRWCZ12A58A7F91B,0.61443158,0.383211422,ARZCHLM1187FB495C3,Brooklyn NY,Ray Barretto,Tomorrow: Barretto Live,53749,0,Guarare (Live At The Beacon Theatre),0,538.06975,0,8,0.22,-8.869,1,98.453,4,0.472,0
7298,SOYQRQE12AB0187B52,0.527865076,0.393121934,ARLGWFM1187FB4AC9F,California - LA,Scarlet's Remains,Scarlet's Remains,709802,0.480329369,1492,0,215.90159,0,0,0.599,-8.039,1,170.702,4,0,2005
7299,SORVKAX12A8C1343AA,0.712662163,0.430697046,ARCF06I1187B995398,,K-OS,Joyful Rebellion,576851,0.608339007,Man I Used To Be,0,304.16934,0,7,0.279,-8.613,0,104.128,4,0.507,2004
7300,SOCQUSZ12A8C1421AE,0.030267636,0,ARVKMRB122988EEA68,,Tony Malone And The Rapparees,Ireland (Rebel Songs),482692,nan,The west's awake,0,267.85914,0,7,0.872,-15.511,1,65.287,3,0.926,0
7301,SOKPXAZ12A58A802CF,0.507016081,0.421388265,AR06USW1187FB4EACA,California - SF,The Lord Weird Slough Feg,Traveller,474768,0.556914019,Baltech's Lament,0,252.62975,0,6,0.358,-6.172,1,97.045,3,1,2003
7302,SOEOKUY12AB0186AF6,0.332421635,0.314494837,ARMFXPI1187B99717E,,London Theatre Orchestra,50 Broadway Showstoppers,568752,nan,If Ever I Would Leave You,0,163.65669,0,10,0.714,-18.822,1,74.531,4,0.491,0
7303,SOKYRWT12AB01815B9,0.544507989,0.347217816,ARDG9I21187FB35FF3,,Yolandita Monge,10 De Colección,509780,nan,Páginas del Alma,0,183.90159,0,2,0.402,-10.451,0,100.68,4,0.569,0
7304,SOFLPJR12A8C134166,0.692655873,0.434346306,ARFH6FT1187FB5BF47,YAHD!,T.O.K.,My Crew_ My Dawgs,146291,0.413739836,Saturday,0,225.72363,0,2,0,-6.927,1,97.997,4,0.498,2001
7305,SODSOBX12AC4686B4D,0.659944919,0.434696913,ARDK6QW1187B9B8D85,UK - England - Yorkshire,U.K. Subs,Normal Service Resumed,685454,nan,Warhead (Live in Croatia_ 1993),0,241.99791,0,0,0.543,-16.531,1,161.172,4,0.951,1993
7306,SONCTXN12A8C134A81,0.713274972,0.377593082,ARNF6401187FB57032,New York NY [Manhattan],Sophie B. Hawkins,Whaler,282914,nan,Did We Not Choose Each Other,0,265.06404,0,11,0.701,-8.6,1,146.775,4,0.503,1994
7307,SOUTSZU12AB0185C96,0.586950622,0.432054079,ARGJ0911187FB4613F,New York NY,Maria Muldaur,Meet Me Where They Play The Blues,601813,0.494489518,It Feels Like Rain,0,411.01016,0,5,0.44,-17.684,0,87.702,3,1,1999
7308,SOSUZKN12AB0182AED,0.449743601,0,AROENEQ11F4C8451B1,Texas,The Lord Henry,Zoo Palace,540898,0.193263903,So So So,0,240.84853,0,0,0.722,-7.689,1,96.967,4,0.923,0
7309,SOUOXQJ12A58A7E777,0.524265131,0.372232889,AR7ZKHQ1187B98DD73,,Glad,Acapella Hymns,579605,0.265861049,Immortal_ Invisible,0,174.52363,0,7,0.339,-14.042,1,68.826,3,0.434,1993
7310,SOUHACE12A8C140623,0.648850183,0.456182383,ARUABHE1187B9AF820,Bristol England,Way Out West,Revolution,172073,0,Banzai Washout,0,155.89832,0,9,0.174,-6.272,0,182.487,4,0.368,0
7311,SOCMIQN12A8C1414C0,0.58568315,0.360445766,AR78ZID1187B9B31ED,Jamaica,Mikey Dread,Pave the Way,611206,nan,Quest for Oneness,0,184.47628,0,11,0.709,-9.791,1,157.983,4,0,1991
7312,SOGCPID12A8C139F54,0.46689796,0.320165416,AR1JGQT1187FB56878,Rayne LA,Jo-El Sonnier,Cajun Mardi Gras,106297,0,Mardi Gras Mambo (Cajun Mardi Gras Album Version),0,180.61016,0,9,0.567,-8.529,1,90.017,5,0.462,0
7313,SOQLJBF12A8C13942A,0.838924311,0.607792751,AR1ABAO1187FB531E1,Detroit MI,Alice Cooper,Love It To Death,211946,0.328346669,Caught In A Dream (Album Version),0,189.90975,0,9,0.328,-12.693,1,137.258,1,0.25,1971
7314,SOPVTMB12AB0189152,0.850728266,0.542054631,ARF84A41187B9A34E7,Bay Area CA,Rancid,Let The Dominoes Fall,472687,0.466304831,The Bravest Kids (Acoustic),0,94.01424,0,7,0.113,-5.28,1,102.394,4,1,0
7315,SOKBGFX12AB0188810,0.635483455,0.42844194,AR2EBRG1187B9B07C8,Norway,Old Man's Child,In Defiance Of Existence,734596,0.556739869,Life Deprived,0,288.44363,0,1,0.5,-5.52,1,164.595,4,0.293,2003
7316,SODTZIR12A8C13025B,0.559366582,0.414534321,ARQ4E5R1187B9B3A3E,,QBO,QBO,283507,0.473346541,Magico,0,189.6224,0,11,0.381,-4.867,0,205.739,4,0.684,0
7317,SOYMMRW12A8AE4625D,0.831240277,0.725746082,AR0S7TA1187FB4D024,,Christina Aguilera,Christina Aguilera/Stripped,279403,nan,Genio Atrapado,0,278.04689,0,5,0.617,-3.676,0,84.655,3,0.982,2000
7318,SORIZXJ12A6D4FB83C,0.484898305,0.301094091,ARGUAHS11F50C4CF7D,,Los Traileros Del Norte,Como Decirte,49913,nan,Dolor,0,185.12934,0,9,0.868,-8.35,1,83.953,4,0.078,0
7319,SOBFWMT12AAA8C5AC5,0.370454267,0.237726813,ARZXMYV1187FB5B99B,,Los Ninos De Sara,Espana tiene sabor,431568,0,Espana tiene sabor,0,223.7122,0,6,0.496,-9.578,1,120.971,4,0.84,0
7320,SOISUCV12A8C133542,0.440042445,0.319119602,ARPN0NC1187B991591,Greenwood MS,Guitar Slim,New Orleans Guitar_ CD D,142807,nan,When The Sun Goes Down,0,151.64036,0,8,0.162,-18.662,1,95.643,3,0.887,0
7321,SOOFAMF12A6D4F5D2F,0.700679842,0.503362448,ARML8X41187B990644,Glasgow Scotland,Simple Minds,Real Life,208156,nan,See The Lights (2002 Digital Remaster),0,261.8771,0,1,0.376,-7.968,1,125.344,4,0.328,1991
7322,SOGFVYV12A58A7E25C,0.496794628,0.365260893,ARGUACZ1187FB3F35C,Elkhart IN,Connie Smith,Once A Day,331328,nan,Cincinnati Ohio,0,125.17832,0,11,0.975,-12.469,1,138.657,4,0.88,0
7323,SOSNWQV12A8C13B736,0.400097992,0.160048535,ARWVMJA1187B98AA6E,California,Nancy Walker,My Square Laddie / I Can Cook Too,301505,nan,I'm Kinda Partial To His Puss (from My Square Laddie),0,215.95383,0,5,0.299,-15.61,1,43.485,4,0,0
7324,SOROOHN12A8C13AE44,0.623017302,0.353540508,AR4NDUY119B8668DA3,,A Different Breed of Killer,I_ Colossus,782024,0.666532379,The Cleansing Apparatus,0,187.24526,0,6,0.189,-5.029,1,192.725,7,0.254,2008
7325,SOAERZM12A8C13CA55,0.579424108,0.386441097,AR7AOEJ1187FB3D279,Inverness MS,Little Milton,The Very Best Of Little Milton,113280,nan,Little Bluebird,0,394.762,0,0,0,-14.245,0,167.665,3,0.927,1995
7326,SOAOYFX12AB018686C,0.690492032,0.458987258,ARRNO111187B9B3FC9,,Galactic,Late for the Future,545971,0.323112121,[Hidden Track],0,89.67791,0,1,0.367,-7.724,1,121.26,1,0,2000
7327,SOAWCYO12A8151DF97,0.803220003,0.571376562,ARYVO9V1187B9B1FC6,Glasgow Scotland,Franz Ferdinand,You Could Have It So Much Better,505751,0.84937728,Do You Want To,0,214.9873,0,0,0.493,-3.509,1,124.01,4,0.315,2005
7328,SOEYPBL12A8C1357C7,0.619358946,0.389107387,ARP39OU1187FB4D543,West London England,Aswad,New Chapter,291227,nan,Ina Your Rights,0,280.94649,0,2,0.364,-8.777,0,167.312,1,0,1981
7329,SOLANWU12A8C141D4D,0.42851615,0.269288257,AR8ICFK1187FB5A3A0,Detroit MI,Rance Allen Group,A Soulful Experience,269891,nan,The Painter,0,199.13098,0,0,0.046,-13.318,1,100.288,4,0,2006
7330,SOXGKJJ12AB0183C53,0.44276965,0.294986617,ARI648V1187B9B5379,,Michael Stanley Band,Inside Moves,535837,0,Bop Till You Drop,0,264.04526,0,11,0.579,-12.88,0,174.271,4,0,0
7331,SOAUCRB12AB0181238,0.631482179,0,ARKSB7X1187B99BA5C,,Nouvelle,Free Bossa,508703,nan,Céu do Brasil,0,229.51138,0,2,0.121,-14.659,1,220.026,7,0.476,2000
7332,SOODJPE12AB01815F8,0.877213746,1.082502557,ARRH63Y1187FB47783,Atlanta GA,Kanye West,The College Dropout,2277,nan,School Spirit Skit 2,0,46.602,0,8,0.127,-13.928,1,201.792,5,0.255,2003
